2021100914156,5,2022-02-24,91415,TAPAPECHO/PECHO,2021-10-27,20.25
2021100914170,6,2022-02-24,91417,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.6
2021100914248,6,2022-02-24,91424,TAPAPECHO/PECHO,2021-10-27,23.75
2021100914521,6,2022-02-24,91452,POSTA DE PALETA/ PALETA,2021-10-27,20
2021100914538,5,2022-02-24,91453,TAPAPECHO/PECHO,2021-10-27,21.25
2021100914576,9,2022-02-24,91457,HUACHALOMO/AGUJA,2021-10-27,22.2
2021100914767,4,2022-02-24,91476,TAPAPECHO/PECHO,2021-10-27,22.6
2021100914941,4,2022-02-24,91494,TAPAPECHO/PECHO,2021-10-27,22
2021100915016,6,2022-02-24,91501,POSTA DE PALETA/ PALETA,2021-10-27,20.5
2021100915054,5,2022-02-24,91505,TAPAPECHO/PECHO,2021-10-27,20.35
2021100915085,6,2022-02-24,91508,POSTA DE PALETA/ PALETA,2021-10-27,20.65
2021100915139,5,2022-02-24,91513,POSTA DE PALETA/ PALETA,2021-10-27,19.7
2021100915252,4,2022-02-24,91525,POSTA DE PALETA/ PALETA,2021-10-27,22.05
2021100915269,4,2022-02-24,91526,TAPAPECHO/PECHO,2021-10-27,18.15
2021100915474,5,2022-02-24,91547,TAPAPECHO/PECHO,2021-10-27,21.65
2021100915498,4,2022-02-24,91549,POSTA DE PALETA/ PALETA,2021-10-27,21.45
2021100915702,5,2022-02-24,91570,TAPAPECHO/PECHO,2021-10-27,22
2021100915825,4,2022-02-24,91582,POSTA DE PALETA/ PALETA,2021-10-27,18.8
2021100915832,5,2022-02-24,91583,TAPAPECHO/PECHO,2021-10-27,19.35
2021100915955,5,2022-02-24,91595,POSTA DE PALETA/ PALETA,2021-10-27,18.65
2021100916099,4,2022-02-24,91609,TAPAPECHO/PECHO,2021-10-27,19.45
2021100916501,6,2022-02-24,91650,POSTA DE PALETA/ PALETA,2021-10-27,20.55
2021100916655,5,2022-02-24,91665,TAPAPECHO/PECHO,2021-10-27,20.3
2021100916662,6,2022-02-24,91666,POSTA DE PALETA/ PALETA,2021-10-27,19.3
2021100916686,5,2022-02-24,91668,TAPAPECHO/PECHO,2021-10-27,21.5
2021100916945,7,2022-02-24,91694,POSTA DE PALETA/ PALETA,2021-10-27,21.55
2021100917164,5,2022-02-24,91716,TAPAPECHO/PECHO,2021-10-27,22.2
